number,symbol,name,market,size
5395,TCI,Transcontinental Realty Investors. Inc.,NYSE,265890000
5396,TDG,Transdigm Group Incorporated,NYSE,27940000000
5397,RIG,Transocean Ltd.,NYSE,2880000000
5398,TGS,Transportadora De Gas Sa Ord B,NYSE,1170000000
5399,TRU,TransUnion,NYSE,15490000000
5400,TREC,Trecora Resources,NYSE,216010000
5401,TG,Tredegar Corporation,NYSE,654720000
5402,THS,Treehouse Foods. Inc.,NYSE,3050000000
5403,TREX,Trex Company. Inc.,NYSE,5270000000
5404,TY,Tri Continental Corporation,NYSE,1460000000
5405,TPH,TRI Pointe Group. Inc.,NYSE,2280000000
5406,TRNE,Trine Acquisition Corp.,NYSE,369930000
5407,TNET,TriNet Group. Inc.,NYSE,3520000000
5408,TRN,Trinity Industries. Inc.,NYSE,2460000000
5409,TSE,Trinseo S.A.,NYSE,1770000000
5410,TPVG,TriplePoint Venture Growth BDC Corp.,NYSE,411170000
5411,GTS,Triple-S Management Corporation,NYSE,325010000
5412,TRTN,Triton International Limited,NYSE,2710000000
5413,TGI,Triumph Group. Inc.,NYSE,1010000000
5414,TROX,Tronox Holdings plc,NYSE,1200000000
5415,TBI,TrueBlue. Inc.,NYSE,899970000
5416,TNP,Tsakos Energy Navigation Ltd,NYSE,340530000
5417,TUFN,Tufin Software Technologies Ltd.,NYSE,579360000
5418,TUP,Tupperware Brands Corporation,NYSE,795310000
5419,TKC,Turkcell Iletisim Hizmetleri AS,NYSE,4900000000
5420,TPB,Turning Point Brands. Inc.,NYSE,417740000
5421,TRQ,Turquoise Hill Resources Ltd.,NYSE,915600000
5422,TPC,Tutor Perini Corporation,NYSE,834130000
5423,TWLO,Twilio Inc.,NYSE,14540000000
5424,TRWH,Twin River Worldwide Holdings. Inc.,NYSE,934310000
5425,TWTR,Twitter. Inc.,NYSE,23420000000
5426,TWO,Two Harbors Investments Corp,NYSE,3720000000
5427,TYL,Tyler Technologies. Inc.,NYSE,10070000000
5428,TSN,Tyson Foods. Inc.,NYSE,28620000000
5429,USB,U.S. Bancorp,NYSE,89410000000
5430,USPH,U.S. Physical Therapy. Inc.,NYSE,1800000000
5431,SLCA,U.S. Silica Holdings. Inc.,NYSE,568040000
5432,USX,U.S. Xpress Enterprises. Inc.,NYSE,267780000
5433,UBER,Uber Technologies. Inc.,NYSE,55610000000
5434,UI,Ubiquiti Inc.,NYSE,8860000000
5435,UBS,UBS AG,NYSE,43080000000
5436,UDR,UDR. Inc.,NYSE,14470000000
5437,UGI,UGI Corporation,NYSE,10070000000
5438,UGP,Ultrapar Participacoes S.A.,NYSE,5230000000
5439,UMH,UMH Properties. Inc.,NYSE,593940000
5440,UA,Under Armour. Inc.,NYSE,8600000000
5441,UAA,Under Armour. Inc.,NYSE,9500000000
5442,UFI,Unifi. Inc.,NYSE,430630000
5443,UNF,Unifirst Corporation,NYSE,3890000000
5444,UN,Unilever NV,NYSE,1.53E+11
5445,UL,Unilever PLC,NYSE,1.56E+11
5446,UNP,Union Pacific Corporation,NYSE,1.21E+11
5447,UIS,Unisys Corporation,NYSE,421530000
5448,UNT,Unit Corporation,NYSE,148280000
5449,UMC,United Microelectronics Corporation,NYSE,5460000000
5450,UNFI,United Natural Foods. Inc.,NYSE,400220000
5451,UPS,United Parcel Service. Inc.,NYSE,99370000000
5452,URI,United Rentals. Inc.,NYSE,10450000000
5453,USM,United States Cellular Corporation,NYSE,3170000000
5454,X,United States Steel Corporation,NYSE,2000000000
5455,UTX,United Technologies Corporation,NYSE,1.23E+11
5456,UNH,UnitedHealth Group Incorporated,NYSE,2.32E+11
5457,UTL,UNITIL Corporation,NYSE,931250000
5458,UNVR,Univar Solutions Inc.,NYSE,3650000000
5459,UVV,Universal Corporation,NYSE,1360000000
5460,UHT,Universal Health Realty Income Trust,NYSE,1550000000
5461,UHS,Universal Health Services. Inc.,NYSE,12210000000
5462,UVE,UNIVERSAL INSURANCE HOLDINGS INC,NYSE,987570000
5463,UTI,Universal Technical Institute Inc,NYSE,145600000
5464,UNM,Unum Group,NYSE,5940000000
5465,UE,Urban Edge Properties,NYSE,2560000000
5466,UBA,Urstadt Biddle Properties Inc.,NYSE,941770000
5467,UBP,Urstadt Biddle Properties Inc.,NYSE,741700000
5468,USFD,US Foods Holding Corp.,NYSE,8700000000
5469,USAC,USA Compression Partners. LP,NYSE,1680000000
5470,USNA,USANA Health Sciences. Inc.,NYSE,1630000000
5471,USDP,USD Partners LP,NYSE,271140000
5472,BIF,USLIFE Income Fund. Inc.,NYSE,1160000000
5473,VFC,V.F. Corporation,NYSE,33510000000
5474,EGY,VAALCO Energy. Inc. ,NYSE,121020000
5475,MTN,Vail Resorts. Inc.,NYSE,9520000000
5476,VAL,Valaris plc,NYSE,967590000
5477,VALE,VALE S.A.,NYSE,61740000000
5478,VLO,Valero Energy Corporation,NYSE,41140000000
5479,VHI,Valhi. Inc.,NYSE,647940000
5480,VMI,Valmont Industries. Inc.,NYSE,2950000000
5481,VVV,Valvoline Inc.,NYSE,4040000000
5482,VAPO,Vapotherm. Inc.,NYSE,168170000
5483,VAR,Varian Medical Systems. Inc.,NYSE,10950000000
5484,VGR,Vector Group Ltd.,NYSE,1800000000
5485,VEC,Vectrus. Inc.,NYSE,531130000
5486,VEDL,Vedanta  Limited,NYSE,7680000000
5487,VEEV,Veeva Systems Inc.,NYSE,21720000000
5488,VNTR,Venator Materials PLC,NYSE,321810000
5489,VTR,Ventas. Inc.,NYSE,24590000000
5490,VNE,Veoneer. Inc.,NYSE,1990000000
5491,VER,VEREIT Inc.,NYSE,10420000000
5492,VRTV,Veritiv Corporation,NYSE,228940000
5493,VZ,Verizon Communications Inc.,NYSE,2.50E+11
5494,VET,Vermilion Energy Inc.,NYSE,2420000000
5495,VRS,Verso Corporation,NYSE,491920000
5496,VCIF,Vertical Capital Income Fund,NYSE,106290000
5497,VVI,Viad Corp,NYSE,1260000000
5498,VICI,VICI Properties Inc.,NYSE,10910000000
5499,VNCE,Vince Holding Corp.,NYSE,257180000
5500,VIPS,Vipshop Holdings Limited,NYSE,7660000000
5501,ZTR,Virtus Global Dividend & Income Fund Inc.,NYSE,277950000
5502,VGI,Virtus Global Multi-Sector Income Fund,NYSE,146500000
5503,ZF,Virtus Total Return Fund Inc.,NYSE,251220000
5504,V,Visa Inc.,NYSE,3.98E+11
5505,VSH,Vishay Intertechnology. Inc.,NYSE,2640000000
5506,VPG,Vishay Precision Group. Inc.,NYSE,443550000
5507,VIST,Vista Oil & Gas. S.A.B. de C.V.,NYSE,439390000
5508,VSTO,Vista Outdoor Inc.,NYSE,378860000
5509,VST,Vistra Energy Corp.,NYSE,13320000000
5510,VSI,Vitamin Shoppe. Inc,NYSE,156410000
5511,VSLR,Vivint Solar. Inc.,NYSE,808770000
5512,VMW,Vmware. Inc.,NYSE,65050000000
5513,VOC,VOC Energy Trust,NYSE,89080000
5514,VCRA,Vocera Communications. Inc.,NYSE,601530000
5515,VG,Vonage Holdings Corp.,NYSE,2390000000
5516,VNO,Vornado Realty Trust,NYSE,12270000000
5517,VJET,voxeljet AG,NYSE,48360000
5518,IAE,Voya Asia Pacific High Dividend Equity Income Fund,NYSE,99360000
5519,IHD,Voya Emerging Markets High Income Dividend Equity Fund,NYSE,140130000
5520,VOYA,Voya Financial. Inc.,NYSE,7580000000
5521,IGA,Voya Global Advantage and Premium Opportunity Fund,NYSE,188720000
5522,IGD,Voya Global Equity Dividend and Premium Opportunity Fund,NYSE,588290000
5523,IDE,Voya Infrastructure. Industrials and Materials Fund,NYSE,217660000
5524,IID,Voya International High Dividend Equity Income Fund,NYSE,45070000
5525,IRR,Voya Natural Resources Equity Income Fund,NYSE,86710000
5526,PPR,Voya Prime Rate Trust,NYSE,701990000
5527,VMC,Vulcan Materials Company,NYSE,19460000000
5528,WTI,W&T Offshore. Inc.,NYSE,593710000
5529,WPC,W.P. Carey Inc.,NYSE,15670000000
5530,WRB,W.R. Berkley Corporation,NYSE,12720000000
5531,GRA,W.R. Grace & Co.,NYSE,4470000000
5532,GWW,W.W. Grainger. Inc.,NYSE,17320000000
5533,WNC,Wabash National Corporation,NYSE,804870000
5534,WBC,Wabco Holdings Inc.,NYSE,6910000000
5535,WDR,Waddell & Reed Financial. Inc.,NYSE,1160000000
5536,WD,Walker & Dunlop. Inc.,NYSE,1920000000
5537,WMT,Walmart Inc.,NYSE,3.39E+11
5538,DIS,Walt Disney Company (The),NYSE,2.36E+11
5539,HCC,Warrior Met Coal. Inc.,NYSE,1150000000
5540,WPG,Washington Prime Group Inc.,NYSE,830310000
5541,WRE,Washington Real Estate Investment Trust,NYSE,2410000000
5542,WCN,Waste Connections. Inc.,NYSE,24080000000
5543,WM,Waste Management. Inc.,NYSE,47240000000
5544,WAT,Waters Corporation,NYSE,14560000000
5545,WSO,Watsco. Inc.,NYSE,6690000000
5546,WTS,Watts Water Technologies. Inc.,NYSE,3130000000
5547,W,Wayfair Inc.,NYSE,10910000000
5548,WBS,Webster Financial Corporation,NYSE,4150000000
5549,WEC,WEC Energy Group. Inc.,NYSE,29580000000
5550,WEI,Weidai Ltd.,NYSE,452270000
5551,WRI,Weingarten Realty Investors,NYSE,3820000000
5552,WMK,Weis Markets. Inc.,NYSE,986630000
5553,WBT,Welbilt. Inc.,NYSE,2590000000
5554,WCG,WellCare Health Plans. Inc.,NYSE,14070000000
5555,WFC,Wells Fargo & Company,NYSE,2.27E+11
5556,EOD,Wells Fargo Global Dividend Opportunity Fund,NYSE,242300000
5557,WELL,Welltower Inc.,NYSE,35650000000
5558,WAIR,Wesco Aircraft Holdings. Inc.,NYSE,1100000000
5559,WCC,WESCO International. Inc.,NYSE,2140000000
5560,WST,West Pharmaceutical Services. Inc.,NYSE,10390000000
5561,WAL,Western Alliance Bancorporation,NYSE,5120000000
5562,WEA,Western Asset Bond Fund,NYSE,171430000
5563,TLI,Western Asset Corporate Loan Fund Inc,NYSE,94020000
5564,EMD,Western Asset Emerging Markets Debt Fund Inc,NYSE,837690000
5565,GDO,Western Asset Global Corporate Defined Opportunity Fund Inc.,NYSE,259970000
5566,EHI,Western Asset Global High Income Fund Inc,NYSE,435770000
5567,HIX,Western Asset High Income Fund II Inc.,NYSE,577360000
5568,HIO,Western Asset High Income Opportunity Fund. Inc.,NYSE,649980000
5569,HYI,Western Asset High Yield Defined Opportunity Fund Inc.,NYSE,349660000
5570,SBI,Western Asset Intermediate Muni Fund Inc,NYSE,128570000
5571,IGI,Western Asset Investment Grade Defined Opportunity Trust Inc.,NYSE,237680000
5572,PAI,Western Asset Investment Grade Income Fund Inc.,NYSE,155300000
5573,MMU,Western Asset Managed Municipals Fund. Inc.,NYSE,586350000
5574,WMC,Western Asset Mortgage Capital Corporation,NYSE,523730000
5575,DMO,Western Asset Mortgage Defined Opportunity Fund Inc,NYSE,227680000
5576,MTT,Western Asset Municipal Defined Opportunity Trust Inc,NYSE,269730000
5577,MHF,Western Asset Municipal High Income Fund. Inc.,NYSE,164840000
5578,MNP,Western Asset Municipal Partners Fund. Inc.,NYSE,144040000
5579,GFY,Western Asset Variable Rate Strategic Fund Inc.,NYSE,76600000
5580,WIW,Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2,NYSE,679760000
5581,WIA,Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd,NYSE,342550000
5582,WES,Western Midstream Partners. LP,NYSE,10330000000
5583,WU,Western Union Company (The),NYSE,10520000000
5584,WAB,Westinghouse Air Brake Technologies Corporation,NYSE,13260000000
5585,WLK,Westlake Chemical Corporation,NYSE,8250000000
5586,WLKP,Westlake Chemical Partners LP,NYSE,810030000
5587,WBK,Westpac Banking Corporation,NYSE,68370000000
5588,WRK,Westrock Company,NYSE,9780000000
5589,WHG,Westwood Holdings Group Inc,NYSE,254660000
5590,WEX,WEX Inc.,NYSE,8810000000
5591,WY,Weyerhaeuser Company,NYSE,21650000000
5592,WPM,Wheaton Precious Metals Corp.,NYSE,12290000000
5593,WHR,Whirlpool Corporation,NYSE,10120000000
5594,WTM,White Mountains Insurance Group. Ltd.,NYSE,3420000000
5595,WSR,Whitestone REIT,NYSE,561270000
5596,WLL,Whiting Petroleum Corporation,NYSE,676520000
5597,WOW,WideOpenWest. Inc.,NYSE,516130000
5598,WMB,Williams Companies. Inc. (The),NYSE,28170000000
5599,WSM,Williams-Sonoma. Inc.,NYSE,5390000000
5600,WGO,Winnebago Industries. Inc.,NYSE,1610000000
5601,WIT,Wipro Limited,NYSE,22410000000
5602,WNS,WNS (Holdings) Limited,NYSE,3030000000
5603,WWW,Wolverine World Wide. Inc.,NYSE,2490000000
5604,WF,Woori Bank,NYSE,7190000000
5605,WK,Workiva Inc.,NYSE,1910000000
5606,INT,World Fuel Services Corporation,NYSE,2640000000
5607,WWE,World Wrestling Entertainment. Inc.,NYSE,5380000000
5608,WOR,Worthington Industries. Inc.,NYSE,1980000000
5609,WPP,WPP plc,NYSE,15720000000
5610,WPX,WPX Energy. Inc.,NYSE,4270000000
5611,WYND,Wyndham Destinations. Inc.,NYSE,4250000000
5612,WH,Wyndham Hotels & Resorts. Inc.,NYSE,5110000000
5613,XYF,X Financial,NYSE,286960000
5614,XFLT,XAI Octagon Floating Rate & Alternative Income Term Trust,NYSE,73060000
5615,XHR,Xenia Hotels & Resorts. Inc.,NYSE,2310000000
5616,XRX,Xerox Holdings Corporation,NYSE,6920000000
5617,XIN,Xinyuan Real Estate Co Ltd,NYSE,245600000
5618,XPO,XPO Logistics. Inc.,NYSE,7350000000
5619,XYL,Xylem Inc.,NYSE,15000000000
5620,AUY,Yamana Gold Inc.,NYSE,3470000000
5621,YELP,Yelp Inc.,NYSE,2460000000
5622,YETI,YETI Holdings. Inc.,NYSE,2790000000
5623,YEXT,Yext. Inc.,NYSE,1790000000
5624,YRD,Yiren Digital Ltd.,NYSE,653130000
5625,YPF,YPF Sociedad Anonima,NYSE,3720000000
5626,YUMC,Yum China Holdings. Inc.,NYSE,16420000000
5627,YUM,Yum! Brands. Inc.,NYSE,33200000000
5628,ZAYO,Zayo Group Holdings. Inc.,NYSE,8100000000
5629,ZEN,Zendesk. Inc.,NYSE,7340000000
5630,ZBH,Zimmer Biomet Holdings. Inc.,NYSE,27530000000
5631,ZTS,Zoetis Inc.,NYSE,59390000000
5632,ZTO,ZTO Express (Cayman) Inc.,NYSE,17310000000
5633,ZUO,Zuora. Inc.,NYSE,1620000000
5634,ZYME,Zymeworks Inc.,NYSE,1220000000
5635,XXII,22nd Century Group. Inc,AMEX,266410000
5636,FAX,Aberdeen Asia-Pacific Income Fund Inc,AMEX,1050000000
5637,IAF,Aberdeen Australia Equity Fund Inc,AMEX,118710000
5638,AEF,Aberdeen Emerging Markets Equity Income Fund. Inc.,AMEX,361860000
5639,FCO,Aberdeen Global Income Fund. Inc.,AMEX,72760000
5640,ACU,Acme United Corporation.,AMEX,67750000
5641,ATNM,Actinium Pharmaceuticals. Inc.,AMEX,57260000
5642,AE,Adams Resources & Energy. Inc.,AMEX,129090000
5643,ACY,AeroCentury Corp.,AMEX,9280000
5644,UAVS,AgEagle Aerial Systems. Inc.,AMEX,6370000
5645,AGE,AgeX Therapeutics. Inc.,AMEX,59080000
5646,AIRI,Air Industries Group,AMEX,34450000
5647,AXU,Alexco Resource Corp,AMEX,233910000
5648,ALO,Alio Gold Inc.,AMEX,51100000
5649,AAU,Almaden Minerals. Ltd.,AMEX,73350000
5650,APT,Alpha Pro Tech. Ltd.,AMEX,47880000
5651,AAMC,Altisource Asset Management Corp,AMEX,24620000
5652,AMBO,Ambow Education Holding Ltd.,AMEX,35460000
5653,DIT,AMCON Distributing Company,AMEX,43920000
5654,AMS,American Shared Hospital Services,AMEX,14080000
5655,USAS,Americas Gold and Silver Corporation,AMEX,267320000
5656,AMPE,Ampio Pharmaceuticals. Inc.,AMEX,62230000
5657,ARMP,Armata Pharmaceuticals. Inc.,AMEX,41530000
5658,AKG,Asanko Gold Inc.,AMEX,207020000
5659,AINC,Ashford Inc.,AMEX,55280000
5660,AUG,Auryn Resources Inc.,AMEX,125640000
5661,AWX,Avalon Holdings Corporation,AMEX,8820000
5662,ASM,Avino Silver,AMEX,44080000
5663,BTG,B2Gold Corp,AMEX,3390000000
5664,BTN,Ballantyne Strong. Inc,AMEX,41810000
5665,BKJ,Bancorp of New Jersey. Inc,AMEX,131510000
5666,BCV,Bancroft Fund Limited,AMEX,125500000
5667,BHB,Bar Harbor Bankshares. Inc.,AMEX,389730000
5668,BRN,Barnwell Industries. Inc.,AMEX,3500000
5669,BGSF,BG Staffing Inc,AMEX,196610000
5670,BIOX,Bioceres Crop Solutions Corp.,AMEX,205890000
5671,BPMX,BioPharmX Corporation,AMEX,4380000
5672,BGI,Birks Group Inc.,AMEX,17690000
5673,BKTI,BK Technologies Corporation,AMEX,43470000
5674,BDR,Blonder Tongue Laboratories. Inc.,AMEX,6930000
5675,BRG,Bluerock Residential Growth REIT. Inc.,AMEX,266040000
5676,DMF,BNY Mellon Municipal Income Inc.,AMEX,182570000
5677,CMCL,Caledonia Mining Corporation Plc,AMEX,79550000
5678,CEI,Camber Energy. Inc.,AMEX,4280000
5679,CANF,Can-Fite Biopharma Ltd,AMEX,7000000
5680,YCBD,cbdMD. Inc.,AMEX,105340000
5681,CVM,Cel-Sci Corporation,AMEX,240500000
5682,CET,Central Securities Corporation,AMEX,820800000
5683,LEU,Centrus Energy Corp.,AMEX,41420000
5684,CHAC,Chardan Healthcare Acquisition Corp.,AMEX,94500000
5685,CCF,Chase Corporation,AMEX,1060000000
5686,CQP,Cheniere Energy Partners. LP,AMEX,21450000000
5687,LNG,Cheniere Energy. Inc.,AMEX,16510000000
5688,CVR,Chicago Rivet & Machine Co.,AMEX,24860000
5689,CPHI,China Pharma Holdings. Inc.,AMEX,11700000
5690,CKX,CKX Lands. Inc.,AMEX,19130000
5691,GLV,Clough Global Dividend and Income Fund,AMEX,91730000
5692,GLQ,Clough Global Equity Fund,AMEX,127680000
5693,GLO,Clough Global Opportunities Fund,AMEX,292600000
5694,COHN,Cohen & Company Inc.,AMEX,5780000
5695,CIX,CompX International Inc.,AMEX,192370000
5696,LODE,Comstock Mining. Inc.,AMEX,10520000
5697,CDOR,Condor Hospitality Trust. Inc.,AMEX,131900000
5698,CTO,Consolidated-Tomoka Land Co.,AMEX,313300000
5699,MCF,Contango Oil & Gas Company,AMEX,231830000
5700,CUO,Continental Materials Corporation,AMEX,17120000
5701,CMT,Core Molding Technologies Inc,AMEX,49200000
5702,CVRS,Corindus Vascular Robotics. Inc.,AMEX,891090000
5703,CRMD,CorMedix Inc.,AMEX,172280000
5704,CRF,Cornerstone Strategic Return Fund. Inc. (The),AMEX,423810000
5705,CLM,Cornerstone Strategic Value Fund. Inc.,AMEX,824550000
5706,CVU,CPI Aerostructures. Inc.,AMEX,94480000
5707,CIK,Credit Suisse Asset Management Income Fund. Inc.,AMEX,164760000
5708,DHY,Credit Suisse High Yield Bond Fund,AMEX,261800000
5709,CRHM,CRH Medical Corporation,AMEX,216100000
5710,CTEK,CynergisTek. Inc.,AMEX,29580000
5711,DXR,Daxor Corporation,AMEX,34250000
5712,VCF,Delaware Investments Colorado Municipal Income Fund. Inc,AMEX,71350000
5713,VFL,Delaware Investments Florida Insured Municipal Income Fund,AMEX,59820000
5714,VMM,Delaware Investments Minnesota Municipal Income Fund II. Inc.,AMEX,150720000
5715,DLA,Delta Apparel. Inc.,AMEX,172270000
5716,DNN,Denison Mine Corp,AMEX,277110000
5717,DGSE,DGSE Companies. Inc.,AMEX,34090000
5718,DSS,Document Security Systems. Inc.,AMEX,9790000
5719,DPW,DPW Holdings. Inc.,AMEX,1700000
5720,DXF,Dunxin Financial Holdings Limited,AMEX,34400000
5721,GRF,Eagle Capital Growth Fund. Inc.,AMEX,31040000
5722,EVM,Eaton Vance California Municipal Bond Fund,AMEX,241860000
5723,CEV,Eaton Vance California Municipal Income Trust,AMEX,95380000
5724,EVV,Eaton Vance Limited Duration Income Fund,AMEX,1480000000
5725,EIM,Eaton Vance Municipal Bond Fund,AMEX,1020000000
5726,ENX,Eaton Vance New York Municipal Bond Fund,AMEX,218690000
5727,EVY,Eaton Vance New York Municipal Income Trust,AMEX,71790000
5728,ELMD,Electromed. Inc.,AMEX,59270000
5729,ELLO,Ellomay Capital Ltd.,AMEX,126230000
5730,ECF,Ellsworth Growth and Income Fund Ltd.,AMEX,139220000
5731,EMAN,eMagin Corporation,AMEX,14260000
5732,MSN,Emerson Radio Corporation,AMEX,18520000
5733,EMX,EMX Royalty Corporation,AMEX,111620000
5734,UUUU,Energy Fuels Inc,AMEX,188750000
5735,ENSV,ENSERVCO Corporation,AMEX,9390000
5736,EQX,Equinox Gold Corp.,AMEX,706490000
5737,ESP,Espey Mfg. & Electronics Corp.,AMEX,52110000
5738,EVBN,Evans Bancorp. Inc.,AMEX,185720000
5739,EVI,EVI Industries. Inc.,AMEX,402740000
5740,EPM,Evolution Petroleum Corporation. Inc.,AMEX,190120000
5741,FEN,First Trust Energy Income and Growth Fund,AMEX,427700000
5742,BDL,Flanigan&#39;s Enterprises. Inc.,AMEX,42280000
5743,FSI,Flexible Solutions International Inc.,AMEX,34650000
5744,FTF,Franklin Limited Duration Income Trust,AMEX,281200000
5745,FSP,Franklin Street Properties Corp.,AMEX,914680000
5746,FRD,Friedman Industries Inc.,AMEX,47040000
5747,FTNW,FTE Networks. Inc.,AMEX,37810000
5748,GGN,GAMCO Global Gold. Natural Reources & Income Trust ,AMEX,583810000
5749,JOB,GEE Group Inc.,AMEX,10530000
5750,GMO,General Moly. Inc,AMEX,33080000
5751,GSB,GlobalSCAPE. Inc.,AMEX,168400000
5752,GSAT,Globalstar. Inc.,AMEX,548200000
5753,GLOW,Glowpoint. Inc.,AMEX,5900000
5754,GORO,Gold Resource Corporation,AMEX,268240000
5755,GSV,Gold Standard Ventures Corporation,AMEX,222990000
5756,AUMN,Golden Minerals Company,AMEX,23490000
5757,GSS,Golden Star Resources. Ltd,AMEX,328780000
5758,GV,Goldfield Corporation (The),AMEX,53700000
5759,GDP,Goodrich Petroleum Corporation,AMEX,118120000
5760,GTE,Gran Tierra Energy Inc.,AMEX,430500000
5761,GPL,Great Panther Mining Limited,AMEX,185920000
5762,SIM,Grupo Simec. S.A. de C.V.,AMEX,1520000000
5763,AIM,Hemispherx BioPharma. Inc.,AMEX,2610000
5764,HMG,HMG/Courtland Properties. Inc.,AMEX,13630000
5765,HUSA,Houston American Energy Corporation,AMEX,11220000
5766,IBIO,iBio. Inc.,AMEX,5070000
5767,IEC,IEC Electronics Corp.,AMEX,68410000
5768,IMH,Impac Mortgage Holdings. Inc.,AMEX,165000000
5769,IMO,Imperial Oil Limited,AMEX,19260000000
5770,IOR,Income Opportunity Realty Investors. Inc.,AMEX,50350000
5771,IGC,India Globalization Capital Inc.,AMEX,38330000
5772,INFU,InfuSystems Holdings. Inc.,AMEX,135310000
5773,IHT,InnSuites Hospitality Trust,AMEX,14900000
5774,NSPR,InspireMD Inc.,AMEX,2400000
5775,IDN,Intellicheck. Inc.,AMEX,80680000
5776,INS,Intelligent Systems Corporation,AMEX,397760000
5777,THM,International Tower Hill Mines Ltd,AMEX,105980000
5778,INTT,inTest Corporation,AMEX,48280000
5779,INUV,Inuvo. Inc,AMEX,14080000
5780,VKI,Invesco Advantage Municipal Income Trust II,AMEX,487860000
5781,ISR,IsoRay. Inc.,AMEX,20670000
5782,ISDR,Issuer Direct Corporation,AMEX,40860000
5783,ITP,IT Tech Packaging. Inc.,AMEX,13040000
5784,KIQ,Kelso Technologies Inc,AMEX,36820000
5785,LTS,Ladenburg Thalmann Financial Services Inc,AMEX,294130000
5786,LGL,LGL Group. Inc. (The),AMEX,50060000
5787,LBY,Libbey. Inc.,AMEX,44020000
5788,LLEX,Lilis Energy. Inc.,AMEX,21130000
5789,LCTX,Lineage Cell Therapeutics. Inc.,AMEX,127510000
5790,MAG,MAG Silver Corporation,AMEX,828820000
5791,MHH,Mastech Digital. Inc,AMEX,65870000
5792,MTNB,Matinas Biopharma Holdings. Inc.,AMEX,138030000
5793,MMX,Maverix Metals Inc.,AMEX,459860000
5794,MNI,McClatchy Company (The),AMEX,22390000
5795,MXC,Mexco Energy Corporation,AMEX,8770000
5796,MICR,Micron Solutions. Inc.,AMEX,6920000
5797,MLSS,Milestone Scientific. Inc.,AMEX,49860000
5798,MRIC,MRI Interventions. Inc.,AMEX,57670000
5799,MYO,Myomo Inc.,AMEX,10460000
5800,NNVC,NanoViricides. Inc.,AMEX,9730000
5801,NHC,National HealthCare Corporation,AMEX,1230000000
